Date,Julian,Time,Hour,Site,Location,Temperature (C),Species ID,Grouping,Grouping_no,Count,"In Water (0=no, 1=yes)","Predation (0=no, 1=yes)",Comments
5/29/2022,149,17:22:45,17,Furnace Brook,UPS,22,Angler,Angler,1,1,1,0,
5/29/2022,149,16:33:09,16,Furnace Brook,MID,20,Angler,Angler,1,1,1,0,
5/29/2022,149,17:17:40,17,Furnace Brook,MID,21,Angler,Angler,1,1,1,0,
5/29/2022,149,13:18:19,13,Furnace Brook,UPS,16,Common Merganser,Common Merganser,3,1,1,0,
5/29/2022,149,13:09:15,13,Furnace Brook,MID,15,Common Merganser,Common Merganser,3,1,1,0,
5/29/2022,149,7:06:07,7,Furnace Brook,UPS,7,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/29/2022,149,7:05:47,7,Furnace Brook,MID,6,Great Blue Heron,Great Blue Heron,4,1,1,0,
5/29/2022,149,16:05:55,16,Furnace Brook,MID,16,Person,Person,5,1,0,0,
5/29/2022,149,0:10:27,0,Furnace Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
5/29/2022,149,23:36:09,23,Furnace Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
5/29/2022,149,0:08:06,0,Furnace Brook,MID,8,Raccoon,Raccoon,6,1,0,0,
5/30/2022,150,14:26:07,14,Furnace Brook,MID,21,Angler,Angler,1,1,0,0,
5/30/2022,150,14:26:44,14,Furnace Brook,UPS,23,Angler,Angler,1,1,1,0,
5/30/2022,150,15:31:53,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,1,0,0,
5/30/2022,150,9:56:12,9,Furnace Brook,UPS,14,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,10:26:09,10,Furnace Brook,UPS,16,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,10:36:10,10,Furnace Brook,UPS,16,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,15:31:23,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,1,1,0,
5/30/2022,150,15:36:59,15,Furnace Brook,UPS,24,Common Merganser,Common Merganser,3,1,1,0,
5/30/2022,150,15:42:07,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,15:43:36,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,15:49:01,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,1,1,0,
5/30/2022,150,15:50:03,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,15:52:27,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,1,1,0,
5/30/2022,150,15:53:41,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,15:54:57,15,Furnace Brook,UPS,23,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,15:59:31,15,Furnace Brook,UPS,24,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,16:00:38,16,Furnace Brook,UPS,24,Common Merganser,Common Merganser,3,1,1,0,
5/30/2022,150,16:01:47,16,Furnace Brook,UPS,24,Common Merganser,Common Merganser,3,1,1,0,
5/30/2022,150,16:05:56,16,Furnace Brook,UPS,24,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,16:11:24,16,Furnace Brook,UPS,24,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,16:15:24,16,Furnace Brook,UPS,25,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,16:18:24,16,Furnace Brook,UPS,25,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,16:20:18,16,Furnace Brook,UPS,25,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,10:30:03,10,Furnace Brook,MID,13,Common Merganser,Common Merganser,3,2,1,0,
5/30/2022,150,10:33:41,10,Furnace Brook,MID,13,Common Merganser,Common Merganser,3,3,1,0,
5/30/2022,150,15:37:00,15,Furnace Brook,MID,20,Common Merganser,Common Merganser,3,1,1,0,
5/30/2022,150,16:16:56,16,Furnace Brook,MID,21,Common Merganser,Common Merganser,3,2,1,0,
5/31/2022,151,13:57:45,13,Furnace Brook,UPS,26,Common Merganser,Common Merganser,3,1,0,0,
5/31/2022,151,14:40:15,14,Furnace Brook,MID,22,Common Merganser,Common Merganser,3,1,0,0,
5/31/2022,151,14:44:32,14,Furnace Brook,UPS,27,Common Merganser,Common Merganser,3,1,1,0,
5/31/2022,151,14:02:24,14,Furnace Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/31/2022,151,14:04:56,14,Furnace Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/31/2022,151,14:06:25,14,Furnace Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/31/2022,151,14:36:09,14,Furnace Brook,MID,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/31/2022,151,14:40:15,14,Furnace Brook,MID,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/31/2022,151,23:08:42,23,Furnace Brook,DNS,20,Raccoon,Raccoon,6,1,0,0,
5/31/2022,151,22:30:13,22,Furnace Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
6/1/2022,152,17:49:48,17,Furnace Brook,UPS,13,Angler,Angler,1,1,0,0,
6/1/2022,152,17:50:07,17,Furnace Brook,MID,11,Angler,Angler,1,1,0,0,
6/1/2022,152,12:47:43,12,Furnace Brook,UPS,17,Person,Person,5,1,0,0,
6/1/2022,152,15:25:29,15,Furnace Brook,UPS,13,Person,Person,5,1,0,0,
6/1/2022,152,12:47:44,12,Furnace Brook,MID,15,Person,Person,5,1,0,0,
6/1/2022,152,23:25:16,23,Furnace Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
6/1/2022,152,1:31:55,1,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
6/2/2022,153,9:18:44,9,Furnace Brook,UPS,13,Person,Person,5,1,0,0,
6/2/2022,153,9:08:56,9,Furnace Brook,DNS,17,Person,Person,5,1,0,0,
6/2/2022,153,23:39:54,23,Furnace Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
6/3/2022,154,14:52:51,14,Furnace Brook,MID,16,Person,Person,5,2,1,0,Boater
6/3/2022,154,5:44:16,5,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/3/2022,154,5:44:25,5,Furnace Brook,MID,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/3/2022,154,5:46:03,5,Furnace Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/3/2022,154,0:15:09,0,Furnace Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
6/3/2022,154,0:15:19,0,Furnace Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
6/4/2022,155,1:27:27,1,Furnace Brook,MID,8,Raccoon,Raccoon,6,1,0,0,
6/5/2022,156,13:46:02,13,Furnace Brook,UPS,16,Person,Person,5,2,1,0,Kayaker
6/5/2022,156,13:04:18,13,Furnace Brook,UPS,15,Person,Person,5,1,1,0,Kayaker
6/5/2022,156,7:22:18,7,Furnace Brook,UPS,3,Angler,Angler,1,1,0,0,
6/5/2022,156,19:55:00,19,Furnace Brook,UPS,15,Angler,Angler,1,1,0,0,
6/5/2022,156,14:12:19,14,Furnace Brook,DNS,21,Angler,Angler,1,1,0,0,
6/5/2022,156,14:32:00,14,Furnace Brook,DNS,21,Angler,Angler,1,1,0,0,
6/5/2022,156,7:22:28,7,Furnace Brook,MID,5,Angler,Angler,1,1,0,0,
6/5/2022,156,19:54:51,19,Furnace Brook,MID,13,Angler,Angler,1,1,0,0,
6/5/2022,156,16:31:33,16,Furnace Brook,UPS,18,Person,Person,5,2,0,0,
6/5/2022,156,13:46:18,13,Furnace Brook,MID,15,Person,Person,5,2,0,0,
6/5/2022,156,16:31:57,16,Furnace Brook,MID,16,Person,Person,5,2,0,0,
6/5/2022,156,16:35:46,16,Furnace Brook,MID,16,Person,Person,5,2,0,0,
6/5/2022,156,20:04:28,20,Furnace Brook,UPS,15,Person,Person,5,1,0,0,
6/5/2022,156,13:05:10,13,Furnace Brook,MID,13,Person,Person,5,1,0,0,
6/5/2022,156,3:28:03,3,Furnace Brook,MID,5,Raccoon,Raccoon,6,1,0,0,
6/5/2022,156,2:29:42,2,Furnace Brook,UPS,5,Raccoon,Raccoon,6,1,1,0,
6/5/2022,156,3:28:03,3,Furnace Brook,UPS,4,Raccoon,Raccoon,6,1,1,0,
6/5/2022,156,2:30:14,2,Furnace Brook,MID,5,Raccoon,Raccoon,6,1,1,0,
6/6/2022,157,23:13:45,23,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,0,0,
6/6/2022,157,0:56:50,0,Furnace Brook,UPS,6,Raccoon,Raccoon,6,1,0,0,
6/6/2022,157,1:21:04,1,Furnace Brook,UPS,5,Raccoon,Raccoon,6,1,0,0,
6/6/2022,157,2:08:29,2,Furnace Brook,DNS,10,Raccoon,Raccoon,6,1,0,0,
6/6/2022,157,0:56:56,0,Furnace Brook,MID,6,Raccoon,Raccoon,6,1,0,0,
6/6/2022,157,1:21:50,1,Furnace Brook,MID,6,Raccoon,Raccoon,6,1,0,0,
6/6/2022,157,23:13:54,23,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,0,0,
6/7/2022,158,8:52:36,8,Furnace Brook,UPS,11,Angler,Angler,1,1,0,0,
6/7/2022,158,16:43:17,16,Furnace Brook,UPS,18,Person,Person,5,1,0,0,
6/7/2022,158,16:43:46,16,Furnace Brook,MID,16,Person,Person,5,1,0,0,
6/8/2022,159,9:45:33,9,Furnace Brook,UPS,13,Angler,Angler,1,2,0,0,
6/8/2022,159,12:00:16,12,Furnace Brook,DNS,21,Angler,Angler,1,2,0,0,
6/8/2022,159,11:08:17,11,Furnace Brook,UPS,15,Angler,Angler,1,1,0,0,
6/8/2022,159,9:45:54,9,Furnace Brook,MID,12,Angler,Angler,1,1,0,0,
6/8/2022,159,11:08:37,11,Furnace Brook,MID,13,Angler,Angler,1,1,0,0,
6/8/2022,159,11:58:48,11,Furnace Brook,UPS,15,Common Merganser,Common Merganser,3,8,1,0,
6/8/2022,159,11:58:14,11,Furnace Brook,UPS,15,Common Merganser,Common Merganser,3,4,1,0,
6/8/2022,159,5:54:23,5,Furnace Brook,MID,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,17:56:53,17,Furnace Brook,UPS,22,Person,Person,5,1,0,0,
6/8/2022,159,17:57:03,17,Furnace Brook,MID,21,Person,Person,5,1,0,0,
6/9/2022,160,3:53:29,3,Furnace Brook,UPS,10,Raccoon,Raccoon,6,1,0,0,
6/9/2022,160,0:28:41,0,Furnace Brook,DNS,14,Raccoon,Raccoon,6,1,0,0,
6/9/2022,160,2:44:59,2,Furnace Brook,DNS,14,Raccoon,Raccoon,6,1,0,0,
6/9/2022,160,4:07:08,4,Furnace Brook,DNS,14,Raccoon,Raccoon,6,1,0,0,
6/10/2022,161,14:36:30,14,Furnace Brook,MID,16,Angler,Angler,1,1,1,1,Caught Brown Trout
6/10/2022,161,9:55:09,9,Furnace Brook,UPS,13,Angler,Angler,1,1,0,0,
6/10/2022,161,10:44:53,10,Furnace Brook,DNS,20,Angler,Angler,1,1,0,0,
6/10/2022,161,10:47:00,10,Furnace Brook,DNS,20,Angler,Angler,1,1,0,0,
6/10/2022,161,9:55:22,9,Furnace Brook,MID,12,Angler,Angler,1,1,0,0,
6/10/2022,161,10:00:43,10,Furnace Brook,MID,12,Angler,Angler,1,1,0,0,
6/10/2022,161,10:31:57,10,Furnace Brook,MID,12,Angler,Angler,1,1,0,0,
6/10/2022,161,11:03:41,11,Furnace Brook,DNS,20,Angler,Angler,1,1,1,0,
6/10/2022,161,10:56:15,10,Furnace Brook,MID,13,Angler,Angler,1,1,1,0,
6/10/2022,161,14:48:32,14,Furnace Brook,MID,16,Angler,Angler,1,1,1,0,
6/10/2022,161,14:50:56,14,Furnace Brook,MID,16,Angler,Angler,1,1,1,0,
6/10/2022,161,14:55:22,14,Furnace Brook,MID,16,Angler,Angler,1,1,1,0,
6/10/2022,161,14:57:03,14,Furnace Brook,MID,16,Angler,Angler,1,1,1,0,
6/10/2022,161,11:16:33,11,Furnace Brook,UPS,15,Common Merganser,Common Merganser,3,2,1,0,
6/10/2022,161,11:24:49,11,Furnace Brook,MID,13,Common Merganser,Common Merganser,3,2,1,0,
6/10/2022,161,11:39:52,11,Furnace Brook,UPS,15,Common Merganser,Common Merganser,3,1,1,0,
6/10/2022,161,11:16:13,11,Furnace Brook,MID,13,Common Merganser,Common Merganser,3,1,1,0,
6/10/2022,161,20:59:56,20,Furnace Brook,UPS,13,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/10/2022,161,20:59:53,20,Furnace Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/10/2022,161,3:57:27,3,Furnace Brook,DNS,11,Raccoon,Raccoon,6,1,0,0,
6/10/2022,161,21:47:52,21,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
6/11/2022,162,5:52:55,5,Furnace Brook,UPS,5,Angler,Angler,1,1,0,0,
6/11/2022,162,6:50:18,6,Furnace Brook,UPS,6,Angler,Angler,1,1,0,0,
6/11/2022,162,7:48:48,7,Furnace Brook,UPS,8,Angler,Angler,1,1,0,0,
6/11/2022,162,6:14:17,6,Furnace Brook,DNS,10,Angler,Angler,1,1,0,0,
6/11/2022,162,5:53:14,5,Furnace Brook,MID,6,Angler,Angler,1,1,0,0,
6/11/2022,162,6:50:26,6,Furnace Brook,MID,6,Angler,Angler,1,1,0,0,
6/11/2022,162,7:48:59,7,Furnace Brook,MID,8,Angler,Angler,1,1,0,0,
6/11/2022,162,8:55:16,8,Furnace Brook,UPS,11,Common Merganser,Common Merganser,3,1,1,0,
6/11/2022,162,10:37:08,10,Furnace Brook,UPS,15,Common Merganser,Common Merganser,3,1,1,0,
6/11/2022,162,8:55:05,8,Furnace Brook,MID,10,Common Merganser,Common Merganser,3,1,1,0,
6/11/2022,162,9:39:17,9,Furnace Brook,MID,11,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/11/2022,162,22:12:18,22,Furnace Brook,DNS,15,Raccoon,Raccoon,6,1,0,0,
6/11/2022,162,23:24:30,23,Furnace Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
6/12/2022,163,13:40:48,13,Furnace Brook,MID,15,Angler,Angler,1,1,1,0,
6/12/2022,163,14:30:43,14,Furnace Brook,MID,15,Angler,Angler,1,1,1,0,
6/12/2022,163,14:32:44,14,Furnace Brook,MID,15,Angler,Angler,1,1,1,0,
6/12/2022,163,5:32:30,5,Furnace Brook,UPS,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/12/2022,163,6:08:32,6,Furnace Brook,UPS,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/12/2022,163,13:41:44,13,Furnace Brook,UPS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/12/2022,163,5:32:22,5,Furnace Brook,MID,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/12/2022,163,6:06:30,6,Furnace Brook,MID,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/12/2022,163,6:08:36,6,Furnace Brook,MID,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/12/2022,163,0:57:30,0,Furnace Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
6/12/2022,163,23:00:58,23,Furnace Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
6/12/2022,163,0:48:15,0,Furnace Brook,MID,8,Raccoon,Raccoon,6,1,0,0,
6/12/2022,163,22:50:48,22,Furnace Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
6/13/2022,164,9:12:21,9,Furnace Brook,UPS,15,Angler,Angler,1,1,0,0,
6/13/2022,164,9:12:28,9,Furnace Brook,MID,13,Angler,Angler,1,1,0,0,
6/13/2022,164,22:40:58,22,Furnace Brook,DNS,16,Raccoon,Raccoon,6,1,0,0,
6/13/2022,164,0:29:26,0,Furnace Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
6/13/2022,164,3:29:29,3,Furnace Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
6/13/2022,164,3:29:31,3,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,1,0,
6/13/2022,164,23:11:52,23,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,1,0,
6/13/2022,164,23:11:39,23,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
6/14/2022,165,9:06:38,9,Furnace Brook,UPS,13,Angler,Angler,1,1,0,0,
6/14/2022,165,9:14:04,9,Furnace Brook,UPS,13,Angler,Angler,1,1,0,0,
6/14/2022,165,9:17:32,9,Furnace Brook,UPS,13,Angler,Angler,1,1,0,0,
6/14/2022,165,12:09:08,12,Furnace Brook,UPS,17,Angler,Angler,1,1,0,0,
6/14/2022,165,8:48:14,8,Furnace Brook,MID,11,Angler,Angler,1,1,0,0,
6/14/2022,165,9:06:44,9,Furnace Brook,MID,11,Angler,Angler,1,1,0,0,
6/14/2022,165,9:14:19,9,Furnace Brook,MID,12,Angler,Angler,1,1,0,0,
6/14/2022,165,9:17:31,9,Furnace Brook,MID,12,Angler,Angler,1,1,0,0,
6/14/2022,165,12:09:16,12,Furnace Brook,MID,15,Angler,Angler,1,1,0,0,
6/15/2022,166,13:15:46,13,Furnace Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,13:19:30,13,Furnace Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,13:23:01,13,Furnace Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,12:34:37,12,Furnace Brook,MID,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,13:14:12,13,Furnace Brook,MID,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,13:23:10,13,Furnace Brook,MID,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,14:08:26,14,Furnace Brook,MID,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,14:13:11,14,Furnace Brook,MID,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,14:39:17,14,Furnace Brook,MID,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,12:42:11,12,Furnace Brook,DNS,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/15/2022,166,2:37:55,2,Furnace Brook,UPS,9,Raccoon,Raccoon,6,1,0,0,
6/15/2022,166,2:46:22,2,Furnace Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
6/15/2022,166,2:37:42,2,Furnace Brook,MID,8,Raccoon,Raccoon,6,1,0,0,
6/16/2022,167,11:15:16,11,Furnace Brook,MID,13,Person,Person,5,1,0,0,
6/16/2022,167,22:36:46,22,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
6/16/2022,167,23:04:34,23,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
6/16/2022,167,21:49:09,21,Furnace Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
6/16/2022,167,22:36:34,22,Furnace Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
6/16/2022,167,23:04:55,23,Furnace Brook,MID,11,Raccoon,Raccoon,6,1,1,0,
6/17/2022,168,6:27:07,6,Furnace Brook,MID,11,Great Blue Heron,Great Blue Heron,4,1,0,1,Eating trout
6/17/2022,168,17:54:42,17,Furnace Brook,MID,21,Common Merganser,Common Merganser,3,2,1,0,
6/17/2022,168,18:14:49,18,Furnace Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/17/2022,168,18:17:51,18,Furnace Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/17/2022,168,18:13:15,18,Furnace Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/17/2022,168,18:14:33,18,Furnace Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/17/2022,168,6:31:34,6,Furnace Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/17/2022,168,0:51:40,0,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
6/17/2022,168,22:36:41,22,Furnace Brook,MID,12,Raccoon,Raccoon,6,1,1,0,
6/17/2022,168,0:51:38,0,Furnace Brook,MID,11,Raccoon,Raccoon,6,1,1,0,
6/18/2022,169,15:03:06,15,Furnace Brook,MID,10,Common Merganser,Common Merganser,3,5,1,0,
6/18/2022,169,5:16:12,5,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/18/2022,169,5:22:34,5,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/18/2022,169,23:14:02,23,Furnace Brook,DNS,10,Raccoon,Raccoon,6,1,0,0,
6/18/2022,169,23:03:45,23,Furnace Brook,MID,6,Raccoon,Raccoon,6,1,1,0,
6/19/2022,170,13:53:54,13,Furnace Brook,MID,12,Common Merganser,Common Merganser,3,20,1,0,
6/19/2022,170,17:38:18,17,Furnace Brook,MID,16,Common Merganser,Common Merganser,3,1,1,0,
6/19/2022,170,13:11:28,13,Furnace Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,4:33:07,4,Furnace Brook,DNS,6,Bobcat,Carnivore,2,1,0,0,
6/20/2022,171,14:05:13,14,Furnace Brook,UPS,16,Person,Person,5,1,0,0,
6/20/2022,171,14:04:47,14,Furnace Brook,MID,15,Person,Person,5,1,0,0,
6/20/2022,171,21:41:13,21,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
6/20/2022,171,1:07:39,1,Furnace Brook,MID,5,Raccoon,Raccoon,6,1,0,0,
6/20/2022,171,1:39:51,1,Furnace Brook,MID,5,Raccoon,Raccoon,6,1,0,0,
6/20/2022,171,21:40:22,21,Furnace Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
6/21/2022,172,13:40:44,13,Furnace Brook,DNS,23,Person,Person,5,2,0,0,
6/21/2022,172,17:13:26,17,Furnace Brook,UPS,13,Person,Person,5,1,0,0,
6/21/2022,172,17:12:30,17,Furnace Brook,MID,12,Person,Person,5,1,0,0,
6/22/2022,173,17:32:33,17,Furnace Brook,MID,10,Angler,Angler,1,1,0,0,
6/22/2022,173,12:47:17,12,Furnace Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/23/2022,174,9:25:14,9,Furnace Brook,UPS,12,Angler,Angler,1,1,0,0,
6/23/2022,174,9:24:53,9,Furnace Brook,MID,11,Angler,Angler,1,1,0,0,
6/23/2022,174,9:38:41,9,Furnace Brook,MID,11,Angler,Angler,1,1,0,0,
6/23/2022,174,14:21:16,14,Furnace Brook,UPS,17,Person,Person,5,1,0,0,
6/23/2022,174,11:41:33,11,Furnace Brook,UPS,16,Person,Person,5,1,0,0,
6/24/2022,175,2:14:22,2,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,1,0,
6/25/2022,176,12:19:46,12,Furnace Brook,UPS,22,Angler,Angler,1,1,0,0,
6/25/2022,176,10:45:17,10,Furnace Brook,UPS,20,Person,Person,5,1,0,0,
6/25/2022,176,10:46:34,10,Furnace Brook,UPS,21,Person,Person,5,1,0,0,
6/25/2022,176,10:44:20,10,Furnace Brook,UPS,20,Person,Person,5,1,0,0,
6/26/2022,177,22:31:09,22,Furnace Brook,DNS,22,Raccoon,Raccoon,6,1,0,0,
6/26/2022,177,22:23:16,22,Furnace Brook,UPS,17,Raccoon,Raccoon,6,1,0,0,
6/27/2022,178,18:55:28,18,Furnace Brook,DNS,22,Raccoon,Raccoon,6,1,0,0,
6/28/2022,179,11:24:50,11,Furnace Brook,UPS,14,Person,Person,5,2,0,0,
6/29/2022,180,5:54:23,5,Furnace Brook,UPS,6,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,1:06:28,1,Furnace Brook,UPS,9,Raccoon,Raccoon,6,1,0,0,
6/29/2022,180,2:08:18,2,Furnace Brook,UPS,8,Raccoon,Raccoon,6,1,0,0,
6/30/2022,181,15:12:56,15,Furnace Brook,DNS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,5:29:25,5,Furnace Brook,UPS,9,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,0:23:13,0,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,20:05:23,20,Furnace Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,9:21:37,9,Furnace Brook,UPS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,15:44:31,15,Furnace Brook,DNS,31,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,15:45:58,15,Furnace Brook,DNS,31,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,11:41:17,11,Furnace Brook,DNS,28,Person,Person,5,1,0,0,
7/1/2022,182,11:16:36,11,Furnace Brook,UPS,22,Person,Person,5,1,0,0,
7/1/2022,182,11:18:54,11,Furnace Brook,UPS,22,Person,Person,5,1,0,0,
7/1/2022,182,11:40:24,11,Furnace Brook,UPS,23,Person,Person,5,1,0,0,
7/1/2022,182,11:17:07,11,Furnace Brook,UPS,22,Person,Person,5,1,0,0,
7/1/2022,182,12:22:06,12,Furnace Brook,UPS,25,Person,Person,5,1,0,0,
7/1/2022,182,15:53:53,15,Furnace Brook,UPS,26,Person,Person,5,1,0,0,
7/1/2022,182,1:08:18,1,Furnace Brook,UPS,12,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,22:10:39,22,Furnace Brook,UPS,18,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,23:41:19,23,Furnace Brook,UPS,18,Raccoon,Raccoon,6,1,1,0,
7/2/2022,183,15:02:11,15,Furnace Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/2/2022,183,6:34:06,6,Furnace Brook,UPS,14,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/2/2022,183,13:21:01,13,Furnace Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/3/2022,184,14:35:26,14,Furnace Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/3/2022,184,18:39:16,18,Furnace Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/3/2022,184,23:52:40,23,Furnace Brook,UPS,11,Raccoon,Raccoon,6,1,0,0,
7/4/2022,185,13:20:16,13,Furnace Brook,UPS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/4/2022,185,19:49:13,19,Furnace Brook,UPS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/4/2022,185,1:33:57,1,Furnace Brook,UPS,9,Raccoon,Raccoon,6,1,0,0,
7/4/2022,185,3:52:16,3,Furnace Brook,UPS,7,Raccoon,Raccoon,6,1,0,0,
7/5/2022,186,0:00:39,0,Furnace Brook,DNS,16,Bobcat,Carnivore,2,1,0,0,
7/5/2022,186,18:33:34,18,Furnace Brook,UPS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/5/2022,186,21:45:21,21,Furnace Brook,UPS,15,Raccoon,Raccoon,6,2,0,0,
7/5/2022,186,22:50:42,22,Furnace Brook,UPS,15,Raccoon,Raccoon,6,1,0,0,
7/6/2022,187,1:22:36,1,Furnace Brook,UPS,16,Raccoon,Raccoon,6,1,0,0,
7/6/2022,187,23:29:14,23,Furnace Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
